simulation,generation,rho,alpha
4,113,0.1875,0.5555555555555556
4,114,0.21875,0.5555555555555556
4,115,0.046875,0.5555555555555556
4,116,0.015625,0.5555555555555556
4,117,0.0625,0.5555555555555556
4,118,0.125,0.5555555555555556
4,119,0.09375,0.5555555555555556
4,120,0.140625,0.5555555555555556
4,121,0.125,0.5555555555555556
4,122,0.140625,0.5555555555555556
4,123,0.140625,0.5555555555555556
4,124,0.078125,0.5555555555555556
4,125,0.125,0.5555555555555556
4,126,0.140625,0.5555555555555556
4,127,0.125,0.5555555555555556
4,128,0.109375,0.5555555555555556
4,129,0.15625,0.5555555555555556
4,130,0.25,0.5555555555555556
4,131,0.140625,0.5555555555555556
4,132,0.25,0.5555555555555556
4,133,0.265625,0.5555555555555556
4,134,0.484375,0.5555555555555556
4,135,0.5,0.5555555555555556
4,136,0.46875,0.5555555555555556
4,137,0.34375,0.5555555555555556
4,138,0.203125,0.5555555555555556
4,139,0.234375,0.5555555555555556
4,140,0.203125,0.5555555555555556
4,141,0.171875,0.5555555555555556
4,142,0.09375,0.5555555555555556
4,143,0.0625,0.5555555555555556
4,144,0.09375,0.5555555555555556
4,145,0.125,0.5555555555555556
4,146,0.203125,0.5555555555555556
4,147,0.21875,0.5555555555555556
4,148,0.15625,0.5555555555555556
4,149,0.234375,0.5555555555555556
4,150,0.375,0.5555555555555556
4,151,0.296875,0.5555555555555556
4,152,0.203125,0.5555555555555556
4,153,0.203125,0.5555555555555556
4,154,0.15625,0.5555555555555556
4,155,0.15625,0.5555555555555556
4,156,0.171875,0.5555555555555556
4,157,0.21875,0.5555555555555556
4,158,0.09375,0.5555555555555556
4,159,0.140625,0.5555555555555556
4,160,0.1875,0.5555555555555556
4,161,0.171875,0.5555555555555556
4,162,0.234375,0.5555555555555556
4,163,0.296875,0.5555555555555556
4,164,0.1875,0.5555555555555556
4,165,0.046875,0.5555555555555556
4,166,0.0625,0.5555555555555556
4,167,0.109375,0.5555555555555556
4,168,0.109375,0.5555555555555556
4,169,0.09375,0.5555555555555556
4,170,0.09375,0.5555555555555556
4,171,0.078125,0.5555555555555556
4,172,0.046875,0.5555555555555556
4,173,0.046875,0.5555555555555556
4,174,0.015625,0.5555555555555556
4,175,0.03125,0.5555555555555556
4,176,0.03125,0.5555555555555556
4,177,0.046875,0.5555555555555556
4,178,0.03125,0.5555555555555556
4,179,0.015625,0.5555555555555556
4,180,0.015625,0.5555555555555556
4,181,0.015625,0.5555555555555556
4,182,0.015625,0.5555555555555556
4,183,0.015625,0.5555555555555556
4,184,0.0,0.5555555555555556
5,0,1,0.5555555555555556
5,1,0.71875,0.5555555555555556
5,2,0.640625,0.5555555555555556
5,3,0.5,0.5555555555555556
5,4,0.296875,0.5555555555555556
5,5,0.203125,0.5555555555555556
5,6,0.15625,0.5555555555555556
5,7,0.0625,0.5555555555555556
5,8,0.015625,0.5555555555555556
5,9,0.015625,0.5555555555555556
5,10,0.015625,0.5555555555555556
5,11,0.046875,0.5555555555555556
5,12,0.046875,0.5555555555555556
5,13,0.0625,0.5555555555555556
5,14,0.09375,0.5555555555555556
5,15,0.046875,0.5555555555555556
5,16,0.03125,0.5555555555555556
5,17,0.03125,0.5555555555555556
5,18,0.015625,0.5555555555555556
5,19,0.015625,0.5555555555555556
5,20,0.03125,0.5555555555555556
5,21,0.0625,0.5555555555555556
5,22,0.078125,0.5555555555555556
5,23,0.109375,0.5555555555555556
5,24,0.0625,0.5555555555555556
5,25,0.015625,0.5555555555555556
5,26,0.03125,0.5555555555555556
5,27,0.0625,0.5555555555555556
5,28,0.15625,0.5555555555555556
5,29,0.140625,0.5555555555555556
5,30,0.21875,0.5555555555555556
5,31,0.3125,0.5555555555555556
5,32,0.203125,0.5555555555555556
5,33,0.3125,0.5555555555555556
5,34,0.28125,0.5555555555555556
5,35,0.28125,0.5555555555555556
5,36,0.234375,0.5555555555555556
5,37,0.265625,0.5555555555555556
5,38,0.296875,0.5555555555555556
5,39,0.265625,0.5555555555555556
5,40,0.296875,0.5555555555555556
5,41,0.375,0.5555555555555556
5,42,0.296875,0.5555555555555556
5,43,0.234375,0.5555555555555556
5,44,0.328125,0.5555555555555556
5,45,0.40625,0.5555555555555556
5,46,0.4375,0.5555555555555556
5,47,0.5,0.5555555555555556
5,48,0.40625,0.5555555555555556
5,49,0.25,0.5555555555555556
5,50,0.34375,0.5555555555555556
5,51,0.296875,0.5555555555555556
5,52,0.21875,0.5555555555555556
5,53,0.25,0.5555555555555556
5,54,0.140625,0.5555555555555556
5,55,0.109375,0.5555555555555556
5,56,0.046875,0.5555555555555556
5,57,0.046875,0.5555555555555556
5,58,0.015625,0.5555555555555556
5,59,0.0,0.5555555555555556
6,0,1,0.5555555555555556
6,1,0.859375,0.5555555555555556
6,2,0.671875,0.5555555555555556
6,3,0.4375,0.5555555555555556
6,4,0.5,0.5555555555555556
6,5,0.390625,0.5555555555555556
6,6,0.34375,0.5555555555555556
6,7,0.171875,0.5555555555555556
6,8,0.09375,0.5555555555555556
6,9,0.046875,0.5555555555555556
6,10,0.125,0.5555555555555556
6,11,0.140625,0.5555555555555556
6,12,0.140625,0.5555555555555556
6,13,0.046875,0.5555555555555556
6,14,0.0625,0.5555555555555556
6,15,0.09375,0.5555555555555556
6,16,0.046875,0.5555555555555556
6,17,0.046875,0.5555555555555556
6,18,0.0625,0.5555555555555556
6,19,0.09375,0.5555555555555556
6,20,0.015625,0.5555555555555556
6,21,0.0,0.5555555555555556
7,0,1,0.5555555555555556
7,1,0.828125,0.5555555555555556
7,2,0.703125,0.5555555555555556
7,3,0.484375,0.5555555555555556
7,4,0.421875,0.5555555555555556
7,5,0.390625,0.5555555555555556
7,6,0.4375,0.5555555555555556
7,7,0.484375,0.5555555555555556
7,8,0.296875,0.5555555555555556
7,9,0.453125,0.5555555555555556
7,10,0.46875,0.5555555555555556
7,11,0.671875,0.5555555555555556
7,12,0.546875,0.5555555555555556
7,13,0.484375,0.5555555555555556
7,14,0.296875,0.5555555555555556
7,15,0.265625,0.5555555555555556
7,16,0.3125,0.5555555555555556
7,17,0.375,0.5555555555555556
7,18,0.21875,0.5555555555555556
7,19,0.1875,0.5555555555555556
7,20,0.125,0.5555555555555556
7,21,0.1875,0.5555555555555556
7,22,0.28125,0.5555555555555556
7,23,0.359375,0.5555555555555556
7,24,0.375,0.5555555555555556
7,25,0.5,0.5555555555555556
7,26,0.640625,0.5555555555555556
7,27,0.25,0.5555555555555556
7,28,0.25,0.5555555555555556
7,29,0.40625,0.5555555555555556
7,30,0.203125,0.5555555555555556
7,31,0.15625,0.5555555555555556
7,32,0.25,0.5555555555555556
7,33,0.140625,0.5555555555555556
7,34,0.125,0.5555555555555556
7,35,0.15625,0.5555555555555556
7,36,0.0625,0.5555555555555556
7,37,0.09375,0.5555555555555556
7,38,0.15625,0.5555555555555556
7,39,0.28125,0.5555555555555556
7,40,0.15625,0.5555555555555556
7,41,0.109375,0.5555555555555556
7,42,0.15625,0.5555555555555556
7,43,0.03125,0.5555555555555556
7,44,0.03125,0.5555555555555556
7,45,0.03125,0.5555555555555556
7,46,0.0,0.5555555555555556
8,0,1,0.5555555555555556
8,1,0.65625,0.5555555555555556
8,2,0.3125,0.5555555555555556
8,3,0.4375,0.5555555555555556
8,4,0.390625,0.5555555555555556
8,5,0.21875,0.5555555555555556
8,6,0.25,0.5555555555555556
8,7,0.28125,0.5555555555555556
8,8,0.109375,0.5555555555555556
8,9,0.15625,0.5555555555555556
8,10,0.15625,0.5555555555555556
8,11,0.125,0.5555555555555556
8,12,0.21875,0.5555555555555556
8,13,0.3125,0.5555555555555556
8,14,0.296875,0.5555555555555556
8,15,0.4375,0.5555555555555556
8,16,0.421875,0.5555555555555556
8,17,0.5,0.5555555555555556
8,18,0.578125,0.5555555555555556
8,19,0.296875,0.5555555555555556
8,20,0.328125,0.5555555555555556
8,21,0.40625,0.5555555555555556
8,22,0.40625,0.5555555555555556
8,23,0.59375,0.5555555555555556
8,24,0.5,0.5555555555555556
8,25,0.3125,0.5555555555555556
8,26,0.375,0.5555555555555556
8,27,0.203125,0.5555555555555556
8,28,0.125,0.5555555555555556
8,29,0.046875,0.5555555555555556
8,30,0.0625,0.5555555555555556
8,31,0.046875,0.5555555555555556
8,32,0.078125,0.5555555555555556
8,33,0.09375,0.5555555555555556
8,34,0.140625,0.5555555555555556
8,35,0.21875,0.5555555555555556
8,36,0.203125,0.5555555555555556
8,37,0.21875,0.5555555555555556
8,38,0.359375,0.5555555555555556
8,39,0.25,0.5555555555555556
8,40,0.328125,0.5555555555555556
8,41,0.21875,0.5555555555555556
8,42,0.25,0.5555555555555556
8,43,0.296875,0.5555555555555556
8,44,0.3125,0.5555555555555556
8,45,0.5,0.5555555555555556
8,46,0.53125,0.5555555555555556
8,47,0.296875,0.5555555555555556
8,48,0.21875,0.5555555555555556
8,49,0.109375,0.5555555555555556
8,50,0.15625,0.5555555555555556
8,51,0.234375,0.5555555555555556
8,52,0.234375,0.5555555555555556
8,53,0.203125,0.5555555555555556
8,54,0.265625,0.5555555555555556
8,55,0.421875,0.5555555555555556
8,56,0.484375,0.5555555555555556
8,57,0.546875,0.5555555555555556
8,58,0.25,0.5555555555555556
8,59,0.109375,0.5555555555555556
8,60,0.125,0.5555555555555556
8,61,0.078125,0.5555555555555556
8,62,0.09375,0.5555555555555556
8,63,0.109375,0.5555555555555556
8,64,0.15625,0.5555555555555556
8,65,0.078125,0.5555555555555556
8,66,0.140625,0.5555555555555556
8,67,0.140625,0.5555555555555556
8,68,0.140625,0.5555555555555556
8,69,0.171875,0.5555555555555556
8,70,0.203125,0.5555555555555556
8,71,0.265625,0.5555555555555556
8,72,0.3125,0.5555555555555556
8,73,0.375,0.5555555555555556
8,74,0.421875,0.5555555555555556
8,75,0.515625,0.5555555555555556
8,76,0.203125,0.5555555555555556
8,77,0.125,0.5555555555555556
8,78,0.171875,0.5555555555555556
8,79,0.1875,0.5555555555555556
8,80,0.1875,0.5555555555555556
8,81,0.28125,0.5555555555555556
8,82,0.28125,0.5555555555555556
8,83,0.3125,0.5555555555555556
8,84,0.265625,0.5555555555555556
8,85,0.1875,0.5555555555555556
8,86,0.125,0.5555555555555556
8,87,0.046875,0.5555555555555556
8,88,0.015625,0.5555555555555556
8,89,0.03125,0.5555555555555556
8,90,0.03125,0.5555555555555556
8,91,0.015625,0.5555555555555556
8,92,0.0,0.5555555555555556
9,0,1,0.5555555555555556
9,1,0.859375,0.5555555555555556
9,2,0.484375,0.5555555555555556
9,3,0.40625,0.5555555555555556
9,4,0.265625,0.5555555555555556
9,5,0.390625,0.5555555555555556
9,6,0.3125,0.5555555555555556
9,7,0.140625,0.5555555555555556
9,8,0.109375,0.5555555555555556
9,9,0.046875,0.5555555555555556
9,10,0.046875,0.5555555555555556
9,11,0.046875,0.5555555555555556
9,12,0.03125,0.5555555555555556
9,13,0.015625,0.5555555555555556
9,14,0.03125,0.5555555555555556
9,15,0.015625,0.5555555555555556
9,16,0.03125,0.5555555555555556
9,17,0.0,0.5555555555555556
10,0,1,0.5555555555555556
10,1,0.859375,0.5555555555555556
10,2,0.546875,0.5555555555555556
10,3,0.53125,0.5555555555555556
10,4,0.265625,0.5555555555555556
10,5,0.25,0.5555555555555556
10,6,0.125,0.5555555555555556
10,7,0.1875,0.5555555555555556
10,8,0.265625,0.5555555555555556
10,9,0.125,0.5555555555555556
10,10,0.0625,0.5555555555555556
10,11,0.109375,0.5555555555555556
10,12,0.15625,0.5555555555555556
10,13,0.125,0.5555555555555556
10,14,0.1875,0.5555555555555556
10,15,0.203125,0.5555555555555556
10,16,0.1875,0.5555555555555556
10,17,0.234375,0.5555555555555556
10,18,0.125,0.5555555555555556
10,19,0.0625,0.5555555555555556
10,20,0.046875,0.5555555555555556
10,21,0.046875,0.5555555555555556
10,22,0.015625,0.5555555555555556
10,23,0.03125,0.5555555555555556
10,24,0.03125,0.5555555555555556
10,25,0.0,0.5555555555555556
1,0,1,0.6666666666666666
1,1,0.578125,0.6666666666666666
1,2,0.671875,0.6666666666666666
1,3,0.578125,0.6666666666666666
1,4,0.59375,0.6666666666666666
1,5,0.703125,0.6666666666666666
1,6,0.796875,0.6666666666666666
1,7,0.828125,0.6666666666666666
1,8,0.34375,0.6666666666666666
1,9,0.46875,0.6666666666666666
1,10,0.234375,0.6666666666666666
1,11,0.125,0.6666666666666666
1,12,0.1875,0.6666666666666666
1,13,0.34375,0.6666666666666666
1,14,0.515625,0.6666666666666666
1,15,0.53125,0.6666666666666666
1,16,0.65625,0.6666666666666666
1,17,0.5625,0.6666666666666666
1,18,0.359375,0.6666666666666666
1,19,0.4375,0.6666666666666666
1,20,0.34375,0.6666666666666666
1,21,0.34375,0.6666666666666666
1,22,0.28125,0.6666666666666666
1,23,0.28125,0.6666666666666666
1,24,0.296875,0.6666666666666666
1,25,0.4375,0.6666666666666666
1,26,0.59375,0.6666666666666666
1,27,0.328125,0.6666666666666666
1,28,0.1875,0.6666666666666666
1,29,0.28125,0.6666666666666666
1,30,0.40625,0.6666666666666666
1,31,0.28125,0.6666666666666666
1,32,0.328125,0.6666666666666666
1,33,0.4375,0.6666666666666666
1,34,0.15625,0.6666666666666666
1,35,0.21875,0.6666666666666666
1,36,0.109375,0.6666666666666666
1,37,0.140625,0.6666666666666666
1,38,0.234375,0.6666666666666666
1,39,0.359375,0.6666666666666666
1,40,0.484375,0.6666666666666666
1,41,0.296875,0.6666666666666666
1,42,0.484375,0.6666666666666666
1,43,0.46875,0.6666666666666666
1,44,0.25,0.6666666666666666
1,45,0.375,0.6666666666666666
1,46,0.234375,0.6666666666666666
1,47,0.140625,0.6666666666666666
1,48,0.109375,0.6666666666666666
1,49,0.140625,0.6666666666666666
1,50,0.09375,0.6666666666666666
1,51,0.0625,0.6666666666666666
1,52,0.078125,0.6666666666666666
1,53,0.125,0.6666666666666666
1,54,0.203125,0.6666666666666666
1,55,0.125,0.6666666666666666
1,56,0.09375,0.6666666666666666
1,57,0.109375,0.6666666666666666
1,58,0.171875,0.6666666666666666
1,59,0.140625,0.6666666666666666
1,60,0.125,0.6666666666666666
1,61,0.125,0.6666666666666666
1,62,0.203125,0.6666666666666666
1,63,0.09375,0.6666666666666666
1,64,0.0625,0.6666666666666666
1,65,0.0625,0.6666666666666666
1,66,0.0625,0.6666666666666666
1,67,0.0625,0.6666666666666666
1,68,0.046875,0.6666666666666666
1,69,0.0,0.6666666666666666
2,0,1,0.6666666666666666
2,1,0.40625,0.6666666666666666
2,2,0.34375,0.6666666666666666
2,3,0.328125,0.6666666666666666
2,4,0.171875,0.6666666666666666
2,5,0.265625,0.6666666666666666
2,6,0.421875,0.6666666666666666
2,7,0.46875,0.6666666666666666
2,8,0.671875,0.6666666666666666
2,9,0.40625,0.6666666666666666
2,10,0.59375,0.6666666666666666
2,11,0.46875,0.6666666666666666
2,12,0.578125,0.6666666666666666
2,13,0.21875,0.6666666666666666
2,14,0.203125,0.6666666666666666
2,15,0.296875,0.6666666666666666
2,16,0.375,0.6666666666666666
2,17,0.546875,0.6666666666666666
2,18,0.546875,0.6666666666666666
2,19,0.609375,0.6666666666666666
2,20,0.21875,0.6666666666666666
2,21,0.359375,0.6666666666666666
2,22,0.1875,0.6666666666666666
2,23,0.328125,0.6666666666666666
2,24,0.40625,0.6666666666666666
2,25,0.40625,0.6666666666666666
2,26,0.453125,0.6666666666666666
2,27,0.421875,0.6666666666666666
2,28,0.625,0.6666666666666666
2,29,0.53125,0.6666666666666666
2,30,0.625,0.6666666666666666
2,31,0.46875,0.6666666666666666
2,32,0.46875,0.6666666666666666
2,33,0.484375,0.6666666666666666
2,34,0.28125,0.6666666666666666
2,35,0.21875,0.6666666666666666
2,36,0.234375,0.6666666666666666
2,37,0.140625,0.6666666666666666
2,38,0.15625,0.6666666666666666
2,39,0.28125,0.6666666666666666
2,40,0.15625,0.6666666666666666
2,41,0.140625,0.6666666666666666
2,42,0.140625,0.6666666666666666
2,43,0.21875,0.6666666666666666
2,44,0.03125,0.6666666666666666
2,45,0.09375,0.6666666666666666
2,46,0.15625,0.6666666666666666
2,47,0.265625,0.6666666666666666
2,48,0.203125,0.6666666666666666
2,49,0.296875,0.6666666666666666
2,50,0.28125,0.6666666666666666
2,51,0.171875,0.6666666666666666
2,52,0.046875,0.6666666666666666
2,53,0.09375,0.6666666666666666
2,54,0.078125,0.6666666666666666
2,55,0.140625,0.6666666666666666
2,56,0.25,0.6666666666666666
2,57,0.1875,0.6666666666666666
2,58,0.3125,0.6666666666666666
2,59,0.265625,0.6666666666666666
2,60,0.34375,0.6666666666666666
2,61,0.1875,0.6666666666666666
2,62,0.1875,0.6666666666666666
2,63,0.203125,0.6666666666666666
2,64,0.359375,0.6666666666666666
2,65,0.46875,0.6666666666666666
2,66,0.390625,0.6666666666666666
2,67,0.125,0.6666666666666666
2,68,0.078125,0.6666666666666666
2,69,0.125,0.6666666666666666
2,70,0.078125,0.6666666666666666
2,71,0.125,0.6666666666666666
2,72,0.125,0.6666666666666666
2,73,0.109375,0.6666666666666666
2,74,0.09375,0.6666666666666666
2,75,0.078125,0.6666666666666666
2,76,0.109375,0.6666666666666666
2,77,0.140625,0.6666666666666666
2,78,0.09375,0.6666666666666666
2,79,0.171875,0.6666666666666666
2,80,0.3125,0.6666666666666666
2,81,0.234375,0.6666666666666666
2,82,0.203125,0.6666666666666666
2,83,0.234375,0.6666666666666666
2,84,0.34375,0.6666666666666666
2,85,0.4375,0.6666666666666666
2,86,0.375,0.6666666666666666
2,87,0.5,0.6666666666666666
2,88,0.28125,0.6666666666666666
2,89,0.3125,0.6666666666666666
2,90,0.1875,0.6666666666666666
2,91,0.34375,0.6666666666666666
2,92,0.375,0.6666666666666666
2,93,0.359375,0.6666666666666666
2,94,0.28125,0.6666666666666666
2,95,0.421875,0.6666666666666666
2,96,0.5,0.6666666666666666
2,97,0.625,0.6666666666666666
2,98,0.703125,0.6666666666666666
2,99,0.625,0.6666666666666666
2,100,0.578125,0.6666666666666666
2,101,0.421875,0.6666666666666666
2,102,0.25,0.6666666666666666
2,103,0.3125,0.6666666666666666
2,104,0.15625,0.6666666666666666
2,105,0.09375,0.6666666666666666
2,106,0.109375,0.6666666666666666
2,107,0.125,0.6666666666666666
2,108,0.234375,0.6666666666666666
2,109,0.328125,0.6666666666666666
2,110,0.28125,0.6666666666666666
2,111,0.21875,0.6666666666666666
2,112,0.140625,0.6666666666666666
2,113,0.203125,0.6666666666666666
2,114,0.078125,0.6666666666666666
2,115,0.03125,0.6666666666666666
2,116,0.078125,0.6666666666666666
2,117,0.15625,0.6666666666666666
2,118,0.109375,0.6666666666666666
2,119,0.21875,0.6666666666666666
2,120,0.296875,0.6666666666666666
2,121,0.4375,0.6666666666666666
2,122,0.390625,0.6666666666666666
2,123,0.34375,0.6666666666666666
2,124,0.46875,0.6666666666666666
2,125,0.421875,0.6666666666666666
2,126,0.4375,0.6666666666666666
2,127,0.125,0.6666666666666666
2,128,0.1875,0.6666666666666666
2,129,0.078125,0.6666666666666666
2,130,0.046875,0.6666666666666666
2,131,0.0625,0.6666666666666666
2,132,0.0625,0.6666666666666666
2,133,0.078125,0.6666666666666666
2,134,0.140625,0.6666666666666666
2,135,0.125,0.6666666666666666
2,136,0.09375,0.6666666666666666
2,137,0.09375,0.6666666666666666
2,138,0.09375,0.6666666666666666
2,139,0.046875,0.6666666666666666
2,140,0.03125,0.6666666666666666
2,141,0.015625,0.6666666666666666
2,142,0.046875,0.6666666666666666
2,143,0.078125,0.6666666666666666
2,144,0.125,0.6666666666666666
2,145,0.1875,0.6666666666666666
2,146,0.109375,0.6666666666666666
2,147,0.015625,0.6666666666666666
2,148,0.03125,0.6666666666666666
2,149,0.09375,0.6666666666666666
2,150,0.046875,0.6666666666666666
2,151,0.0,0.6666666666666666
3,0,1,0.6666666666666666
3,1,0.75,0.6666666666666666
3,2,0.453125,0.6666666666666666
3,3,0.515625,0.6666666666666666
3,4,0.34375,0.6666666666666666
3,5,0.109375,0.6666666666666666
3,6,0.09375,0.6666666666666666
3,7,0.109375,0.6666666666666666
3,8,0.03125,0.6666666666666666
3,9,0.0625,0.6666666666666666
3,10,0.09375,0.6666666666666666
3,11,0.15625,0.6666666666666666
3,12,0.28125,0.6666666666666666
3,13,0.375,0.6666666666666666
3,14,0.546875,0.6666666666666666
3,15,0.578125,0.6666666666666666
3,16,0.625,0.6666666666666666
3,17,0.515625,0.6666666666666666
3,18,0.65625,0.6666666666666666
3,19,0.625,0.6666666666666666
3,20,0.65625,0.6666666666666666
3,21,0.59375,0.6666666666666666
3,22,0.53125,0.6666666666666666
3,23,0.515625,0.6666666666666666
3,24,0.296875,0.6666666666666666
3,25,0.140625,0.6666666666666666
3,26,0.28125,0.6666666666666666
3,27,0.484375,0.6666666666666666
3,28,0.5,0.6666666666666666
3,29,0.40625,0.6666666666666666
3,30,0.28125,0.6666666666666666
3,31,0.296875,0.6666666666666666
3,32,0.375,0.6666666666666666
3,33,0.359375,0.6666666666666666
3,34,0.234375,0.6666666666666666
3,35,0.203125,0.6666666666666666
3,36,0.09375,0.6666666666666666
3,37,0.0625,0.6666666666666666
3,38,0.125,0.6666666666666666
3,39,0.078125,0.6666666666666666
3,40,0.125,0.6666666666666666
3,41,0.1875,0.6666666666666666
3,42,0.1875,0.6666666666666666
3,43,0.09375,0.6666666666666666
3,44,0.078125,0.6666666666666666
3,45,0.09375,0.6666666666666666
3,46,0.046875,0.6666666666666666
3,47,0.09375,0.6666666666666666
3,48,0.0625,0.6666666666666666
3,49,0.046875,0.6666666666666666
3,50,0.046875,0.6666666666666666
3,51,0.03125,0.6666666666666666
3,52,0.015625,0.6666666666666666
3,53,0.03125,0.6666666666666666
3,54,0.046875,0.6666666666666666
3,55,0.0,0.6666666666666666
4,0,1,0.6666666666666666
4,1,0.5625,0.6666666666666666
4,2,0.515625,0.6666666666666666
4,3,0.625,0.6666666666666666
4,4,0.609375,0.6666666666666666
4,5,0.640625,0.6666666666666666
4,6,0.671875,0.6666666666666666
4,7,0.546875,0.6666666666666666
4,8,0.46875,0.6666666666666666
4,9,0.65625,0.6666666666666666
4,10,0.34375,0.6666666666666666
4,11,0.359375,0.6666666666666666
4,12,0.375,0.6666666666666666
4,13,0.21875,0.6666666666666666
4,14,0.203125,0.6666666666666666
4,15,0.1875,0.6666666666666666
4,16,0.203125,0.6666666666666666
4,17,0.09375,0.6666666666666666
4,18,0.109375,0.6666666666666666
4,19,0.0625,0.6666666666666666
4,20,0.09375,0.6666666666666666
4,21,0.140625,0.6666666666666666
4,22,0.25,0.6666666666666666
4,23,0.234375,0.6666666666666666
4,24,0.3125,0.6666666666666666
4,25,0.296875,0.6666666666666666
4,26,0.171875,0.6666666666666666
4,27,0.265625,0.6666666666666666
4,28,0.21875,0.6666666666666666
4,29,0.234375,0.6666666666666666
4,30,0.375,0.6666666666666666
4,31,0.265625,0.6666666666666666
4,32,0.453125,0.6666666666666666
4,33,0.390625,0.6666666666666666
4,34,0.46875,0.6666666666666666
4,35,0.5625,0.6666666666666666
4,36,0.453125,0.6666666666666666
4,37,0.4375,0.6666666666666666
4,38,0.625,0.6666666666666666
4,39,0.40625,0.6666666666666666
4,40,0.234375,0.6666666666666666
4,41,0.328125,0.6666666666666666
4,42,0.1875,0.6666666666666666
4,43,0.109375,0.6666666666666666
4,44,0.15625,0.6666666666666666
4,45,0.140625,0.6666666666666666
4,46,0.109375,0.6666666666666666
4,47,0.0625,0.6666666666666666
4,48,0.015625,0.6666666666666666
4,49,0.015625,0.6666666666666666
4,50,0.0625,0.6666666666666666
4,51,0.03125,0.6666666666666666
4,52,0.046875,0.6666666666666666
4,53,0.015625,0.6666666666666666
4,54,0.015625,0.6666666666666666
4,55,0.0,0.6666666666666666
5,0,1,0.6666666666666666
5,1,0.515625,0.6666666666666666
5,2,0.28125,0.6666666666666666
5,3,0.21875,0.6666666666666666
5,4,0.203125,0.6666666666666666
5,5,0.109375,0.6666666666666666
5,6,0.046875,0.6666666666666666
5,7,0.09375,0.6666666666666666
5,8,0.171875,0.6666666666666666
5,9,0.171875,0.6666666666666666
5,10,0.0625,0.6666666666666666
5,11,0.0625,0.6666666666666666
5,12,0.078125,0.6666666666666666
5,13,0.109375,0.6666666666666666
5,14,0.15625,0.6666666666666666
5,15,0.03125,0.6666666666666666
5,16,0.03125,0.6666666666666666
5,17,0.0625,0.6666666666666666
5,18,0.0625,0.6666666666666666
5,19,0.015625,0.6666666666666666
5,20,0.0,0.6666666666666666
6,0,1,0.6666666666666666
6,1,0.6875,0.6666666666666666
6,2,0.609375,0.6666666666666666
6,3,0.328125,0.6666666666666666
6,4,0.46875,0.6666666666666666
6,5,0.59375,0.6666666666666666
6,6,0.6875,0.6666666666666666
6,7,0.59375,0.6666666666666666
6,8,0.6875,0.6666666666666666
6,9,0.390625,0.6666666666666666
6,10,0.453125,0.6666666666666666
6,11,0.375,0.6666666666666666
6,12,0.3125,0.6666666666666666
6,13,0.515625,0.6666666666666666
6,14,0.265625,0.6666666666666666
6,15,0.328125,0.6666666666666666
6,16,0.1875,0.6666666666666666
6,17,0.140625,0.6666666666666666
6,18,0.28125,0.6666666666666666
6,19,0.359375,0.6666666666666666
6,20,0.265625,0.6666666666666666
6,21,0.21875,0.6666666666666666
6,22,0.328125,0.6666666666666666
6,23,0.359375,0.6666666666666666
6,24,0.28125,0.6666666666666666
6,25,0.125,0.6666666666666666
6,26,0.15625,0.6666666666666666
6,27,0.21875,0.6666666666666666
6,28,0.390625,0.6666666666666666
6,29,0.4375,0.6666666666666666
6,30,0.53125,0.6666666666666666
6,31,0.46875,0.6666666666666666
6,32,0.1875,0.6666666666666666
6,33,0.09375,0.6666666666666666
6,34,0.078125,0.6666666666666666
6,35,0.109375,0.6666666666666666
6,36,0.203125,0.6666666666666666
6,37,0.1875,0.6666666666666666
6,38,0.28125,0.6666666666666666
6,39,0.390625,0.6666666666666666
6,40,0.515625,0.6666666666666666
6,41,0.53125,0.6666666666666666
6,42,0.484375,0.6666666666666666
6,43,0.1875,0.6666666666666666
6,44,0.140625,0.6666666666666666
6,45,0.0625,0.6666666666666666
6,46,0.046875,0.6666666666666666
6,47,0.0625,0.6666666666666666
6,48,0.03125,0.6666666666666666
6,49,0.03125,0.6666666666666666
6,50,0.0,0.6666666666666666
7,0,1,0.6666666666666666
7,1,0.625,0.6666666666666666
7,2,0.6875,0.6666666666666666
7,3,0.34375,0.6666666666666666
7,4,0.25,0.6666666666666666
7,5,0.296875,0.6666666666666666
7,6,0.15625,0.6666666666666666
7,7,0.15625,0.6666666666666666
7,8,0.15625,0.6666666666666666
7,9,0.1875,0.6666666666666666
7,10,0.265625,0.6666666666666666
7,11,0.484375,0.6666666666666666
7,12,0.515625,0.6666666666666666
7,13,0.484375,0.6666666666666666
7,14,0.640625,0.6666666666666666
7,15,0.546875,0.6666666666666666
7,16,0.609375,0.6666666666666666
7,17,0.3125,0.6666666666666666
7,18,0.4375,0.6666666666666666
7,19,0.5625,0.6666666666666666
7,20,0.421875,0.6666666666666666
7,21,0.1875,0.6666666666666666
7,22,0.203125,0.6666666666666666
7,23,0.203125,0.6666666666666666
7,24,0.21875,0.6666666666666666
7,25,0.140625,0.6666666666666666
7,26,0.234375,0.6666666666666666
7,27,0.109375,0.6666666666666666
7,28,0.09375,0.6666666666666666
7,29,0.078125,0.6666666666666666
7,30,0.015625,0.6666666666666666
7,31,0.015625,0.6666666666666666
7,32,0.03125,0.6666666666666666
7,33,0.046875,0.6666666666666666
7,34,0.015625,0.6666666666666666
7,35,0.03125,0.6666666666666666
7,36,0.0,0.6666666666666666
8,0,1,0.6666666666666666
8,1,0.484375,0.6666666666666666
8,2,0.46875,0.6666666666666666
