delta,sigma/pext,simulation,generation,rho,alpha
0,1,1,40,0.3436,0.3333333333333333
0,1,1,41,0.3328,0.3333333333333333
0,1,1,42,0.3448,0.3333333333333333
0,1,1,43,0.3444,0.3333333333333333
0,1,1,44,0.3532,0.3333333333333333
0,1,1,45,0.3456,0.3333333333333333
0,1,1,46,0.3384,0.3333333333333333
0,1,1,47,0.3444,0.3333333333333333
0,1,1,48,0.338,0.3333333333333333
0,1,1,49,0.3428,0.3333333333333333
0,1,1,50,0.3352,0.3333333333333333
0,1,1,51,0.3412,0.3333333333333333
0,1,1,52,0.3484,0.3333333333333333
0,1,1,53,0.3528,0.3333333333333333
0,1,1,54,0.346,0.3333333333333333
0,1,1,55,0.352,0.3333333333333333
0,1,1,56,0.3512,0.3333333333333333
0,1,1,57,0.3576,0.3333333333333333
0,1,1,58,0.336,0.3333333333333333
0,1,1,59,0.3272,0.3333333333333333
0,1,1,60,0.3236,0.3333333333333333
0,1,1,61,0.3276,0.3333333333333333
0,1,1,62,0.3404,0.3333333333333333
0,1,1,63,0.3424,0.3333333333333333
0,1,1,64,0.3308,0.3333333333333333
0,1,1,65,0.3336,0.3333333333333333
0,1,1,66,0.318,0.3333333333333333
0,1,1,67,0.332,0.3333333333333333
0,1,1,68,0.3324,0.3333333333333333
0,1,1,69,0.332,0.3333333333333333
0,1,1,70,0.3188,0.3333333333333333
0,1,1,71,0.318,0.3333333333333333
0,1,1,72,0.3196,0.3333333333333333
0,1,1,73,0.3136,0.3333333333333333
0,1,1,74,0.3128,0.3333333333333333
0,1,1,75,0.3136,0.3333333333333333
0,1,1,76,0.3268,0.3333333333333333
0,1,1,77,0.308,0.3333333333333333
0,1,1,78,0.3256,0.3333333333333333
0,1,1,79,0.3424,0.3333333333333333
0,1,1,80,0.3336,0.3333333333333333
0,1,1,81,0.3224,0.3333333333333333
0,1,1,82,0.3352,0.3333333333333333
0,1,1,83,0.3372,0.3333333333333333
0,1,1,84,0.344,0.3333333333333333
0,1,1,85,0.3408,0.3333333333333333
0,1,1,86,0.332,0.3333333333333333
0,1,1,87,0.3264,0.3333333333333333
0,1,1,88,0.3396,0.3333333333333333
0,1,1,89,0.3484,0.3333333333333333
0,1,1,90,0.3404,0.3333333333333333
0,1,1,91,0.3468,0.3333333333333333
0,1,1,92,0.3596,0.3333333333333333
0,1,1,93,0.3608,0.3333333333333333
0,1,1,94,0.3576,0.3333333333333333
0,1,1,95,0.3608,0.3333333333333333
0,1,1,96,0.3516,0.3333333333333333
0,1,1,97,0.34,0.3333333333333333
0,1,1,98,0.3392,0.3333333333333333
0,1,1,99,0.3316,0.3333333333333333
0,1,1,100,0.3308,0.3333333333333333
0,1,1,0,1,0.4444444444444444
0,1,1,1,0.6976,0.4444444444444444
0,1,1,2,0.5736,0.4444444444444444
0,1,1,3,0.4968,0.4444444444444444
0,1,1,4,0.4528,0.4444444444444444
0,1,1,5,0.4096,0.4444444444444444
0,1,1,6,0.3988,0.4444444444444444
0,1,1,7,0.4032,0.4444444444444444
0,1,1,8,0.396,0.4444444444444444
0,1,1,9,0.3772,0.4444444444444444
0,1,1,10,0.3704,0.4444444444444444
0,1,1,11,0.3588,0.4444444444444444
0,1,1,12,0.3476,0.4444444444444444
0,1,1,13,0.3516,0.4444444444444444
0,1,1,14,0.3472,0.4444444444444444
0,1,1,15,0.36,0.4444444444444444
0,1,1,16,0.3448,0.4444444444444444
0,1,1,17,0.3496,0.4444444444444444
0,1,1,18,0.3436,0.4444444444444444
0,1,1,19,0.344,0.4444444444444444
0,1,1,20,0.3312,0.4444444444444444
0,1,1,21,0.3448,0.4444444444444444
0,1,1,22,0.3348,0.4444444444444444
0,1,1,23,0.3552,0.4444444444444444
0,1,1,24,0.3588,0.4444444444444444
0,1,1,25,0.3572,0.4444444444444444
0,1,1,26,0.352,0.4444444444444444
0,1,1,27,0.3452,0.4444444444444444
0,1,1,28,0.3468,0.4444444444444444
0,1,1,29,0.3404,0.4444444444444444
0,1,1,30,0.3364,0.4444444444444444
0,1,1,31,0.328,0.4444444444444444
0,1,1,32,0.3388,0.4444444444444444
0,1,1,33,0.3636,0.4444444444444444
0,1,1,34,0.3712,0.4444444444444444
0,1,1,35,0.3632,0.4444444444444444
0,1,1,36,0.3484,0.4444444444444444
0,1,1,37,0.3596,0.4444444444444444
0,1,1,38,0.3568,0.4444444444444444
0,1,1,39,0.358,0.4444444444444444
0,1,1,40,0.368,0.4444444444444444
0,1,1,41,0.3828,0.4444444444444444
0,1,1,42,0.3852,0.4444444444444444
0,1,1,43,0.4028,0.4444444444444444
0,1,1,44,0.3896,0.4444444444444444
0,1,1,45,0.3864,0.4444444444444444
0,1,1,46,0.3772,0.4444444444444444
0,1,1,47,0.3856,0.4444444444444444
0,1,1,48,0.3844,0.4444444444444444
0,1,1,49,0.3752,0.4444444444444444
0,1,1,50,0.3656,0.4444444444444444
0,1,1,51,0.362,0.4444444444444444
0,1,1,52,0.3556,0.4444444444444444
0,1,1,53,0.3572,0.4444444444444444
0,1,1,54,0.3484,0.4444444444444444
0,1,1,55,0.348,0.4444444444444444
0,1,1,56,0.3492,0.4444444444444444
0,1,1,57,0.3492,0.4444444444444444
0,1,1,58,0.3464,0.4444444444444444
0,1,1,59,0.3404,0.4444444444444444
0,1,1,60,0.3416,0.4444444444444444
0,1,1,61,0.3412,0.4444444444444444
0,1,1,62,0.3392,0.4444444444444444
0,1,1,63,0.3444,0.4444444444444444
0,1,1,64,0.3444,0.4444444444444444
0,1,1,65,0.354,0.4444444444444444
0,1,1,66,0.362,0.4444444444444444
0,1,1,67,0.36,0.4444444444444444
0,1,1,68,0.3528,0.4444444444444444
0,1,1,69,0.3688,0.4444444444444444
0,1,1,70,0.3556,0.4444444444444444
0,1,1,71,0.3452,0.4444444444444444
0,1,1,72,0.348,0.4444444444444444
0,1,1,73,0.3464,0.4444444444444444
0,1,1,74,0.3432,0.4444444444444444
0,1,1,75,0.3536,0.4444444444444444
0,1,1,76,0.3544,0.4444444444444444
0,1,1,77,0.3548,0.4444444444444444
0,1,1,78,0.36,0.4444444444444444
0,1,1,79,0.3632,0.4444444444444444
0,1,1,80,0.35,0.4444444444444444
0,1,1,81,0.3548,0.4444444444444444
0,1,1,82,0.3644,0.4444444444444444
0,1,1,83,0.3544,0.4444444444444444
0,1,1,84,0.3492,0.4444444444444444
0,1,1,85,0.3536,0.4444444444444444
0,1,1,86,0.366,0.4444444444444444
0,1,1,87,0.3444,0.4444444444444444
0,1,1,88,0.3456,0.4444444444444444
0,1,1,89,0.3496,0.4444444444444444
0,1,1,90,0.342,0.4444444444444444
0,1,1,91,0.3488,0.4444444444444444
0,1,1,92,0.3508,0.4444444444444444
0,1,1,93,0.3388,0.4444444444444444
0,1,1,94,0.3432,0.4444444444444444
0,1,1,95,0.3508,0.4444444444444444
0,1,1,96,0.3352,0.4444444444444444
0,1,1,97,0.32,0.4444444444444444
0,1,1,98,0.3316,0.4444444444444444
0,1,1,99,0.3336,0.4444444444444444
0,1,1,100,0.3368,0.4444444444444444
0,1,1,0,1,0.5555555555555556
0,1,1,1,0.7028,0.5555555555555556
0,1,1,2,0.5716,0.5555555555555556
0,1,1,3,0.5088,0.5555555555555556
0,1,1,4,0.482,0.5555555555555556
0,1,1,5,0.4548,0.5555555555555556
0,1,1,6,0.4348,0.5555555555555556
0,1,1,7,0.4208,0.5555555555555556
0,1,1,8,0.4116,0.5555555555555556
0,1,1,9,0.3972,0.5555555555555556
0,1,1,10,0.392,0.5555555555555556
0,1,1,11,0.3812,0.5555555555555556
0,1,1,12,0.3748,0.5555555555555556
0,1,1,13,0.38,0.5555555555555556
0,1,1,14,0.3672,0.5555555555555556
0,1,1,15,0.3648,0.5555555555555556
0,1,1,16,0.3776,0.5555555555555556
0,1,1,17,0.3528,0.5555555555555556
0,1,1,18,0.3552,0.5555555555555556
0,1,1,19,0.3532,0.5555555555555556
0,1,1,20,0.356,0.5555555555555556
0,1,1,21,0.3632,0.5555555555555556
0,1,1,22,0.3648,0.5555555555555556
0,1,1,23,0.3632,0.5555555555555556
0,1,1,24,0.372,0.5555555555555556
0,1,1,25,0.3712,0.5555555555555556
0,1,1,26,0.3584,0.5555555555555556
0,1,1,27,0.3472,0.5555555555555556
0,1,1,28,0.3424,0.5555555555555556
0,1,1,29,0.3424,0.5555555555555556
0,1,1,30,0.342,0.5555555555555556
0,1,1,31,0.3544,0.5555555555555556
0,1,1,32,0.3652,0.5555555555555556
0,1,1,33,0.3544,0.5555555555555556
0,1,1,34,0.3532,0.5555555555555556
0,1,1,35,0.3496,0.5555555555555556
0,1,1,36,0.3476,0.5555555555555556
0,1,1,37,0.3424,0.5555555555555556
0,1,1,38,0.3436,0.5555555555555556
0,1,1,39,0.3328,0.5555555555555556
0,1,1,40,0.3392,0.5555555555555556
0,1,1,41,0.3544,0.5555555555555556
0,1,1,42,0.3484,0.5555555555555556
0,1,1,43,0.3536,0.5555555555555556
0,1,1,44,0.3524,0.5555555555555556
0,1,1,45,0.3404,0.5555555555555556
0,1,1,46,0.3364,0.5555555555555556
0,1,1,47,0.3472,0.5555555555555556
0,1,1,48,0.348,0.5555555555555556
0,1,1,49,0.3388,0.5555555555555556
0,1,1,50,0.3424,0.5555555555555556
0,1,1,51,0.3348,0.5555555555555556
0,1,1,52,0.3496,0.5555555555555556
0,1,1,53,0.3352,0.5555555555555556
0,1,1,54,0.3348,0.5555555555555556
0,1,1,55,0.3372,0.5555555555555556
0,1,1,56,0.3308,0.5555555555555556
0,1,1,57,0.3368,0.5555555555555556
0,1,1,58,0.3396,0.5555555555555556
0,1,1,59,0.3508,0.5555555555555556
0,1,1,60,0.3524,0.5555555555555556
0,1,1,61,0.3468,0.5555555555555556
0,1,1,62,0.3764,0.5555555555555556
0,1,1,63,0.3632,0.5555555555555556
0,1,1,64,0.3588,0.5555555555555556
0,1,1,65,0.3604,0.5555555555555556
0,1,1,66,0.3644,0.5555555555555556
0,1,1,67,0.3572,0.5555555555555556
0,1,1,68,0.3688,0.5555555555555556
0,1,1,69,0.3708,0.5555555555555556
0,1,1,70,0.384,0.5555555555555556
0,1,1,71,0.3624,0.5555555555555556
0,1,1,72,0.3532,0.5555555555555556
0,1,1,73,0.3568,0.5555555555555556
0,1,1,74,0.3588,0.5555555555555556
0,1,1,75,0.348,0.5555555555555556
0,1,1,76,0.3532,0.5555555555555556
0,1,1,77,0.3444,0.5555555555555556
0,1,1,78,0.3436,0.5555555555555556
0,1,1,79,0.342,0.5555555555555556
0,1,1,80,0.3488,0.5555555555555556
0,1,1,81,0.3532,0.5555555555555556
0,1,1,82,0.3652,0.5555555555555556
0,1,1,83,0.364,0.5555555555555556
0,1,1,84,0.3644,0.5555555555555556
0,1,1,85,0.3624,0.5555555555555556
0,1,1,86,0.3648,0.5555555555555556
0,1,1,87,0.3684,0.5555555555555556
0,1,1,88,0.3792,0.5555555555555556
0,1,1,89,0.382,0.5555555555555556
0,1,1,90,0.3804,0.5555555555555556
0,1,1,91,0.3832,0.5555555555555556
0,1,1,92,0.3944,0.5555555555555556
0,1,1,93,0.3956,0.5555555555555556
0,1,1,94,0.3952,0.5555555555555556
0,1,1,95,0.3808,0.5555555555555556
0,1,1,96,0.378,0.5555555555555556
0,1,1,97,0.3796,0.5555555555555556
0,1,1,98,0.3692,0.5555555555555556
0,1,1,99,0.3652,0.5555555555555556
0,1,1,100,0.3696,0.5555555555555556
0,1,1,0,1,0.6666666666666666
0,1,1,1,0.7256,0.6666666666666666
0,1,1,2,0.5904,0.6666666666666666
0,1,1,3,0.5232,0.6666666666666666
0,1,1,4,0.4836,0.6666666666666666
0,1,1,5,0.4648,0.6666666666666666
0,1,1,6,0.44,0.6666666666666666
0,1,1,7,0.4044,0.6666666666666666
0,1,1,8,0.3944,0.6666666666666666
0,1,1,9,0.4092,0.6666666666666666
0,1,1,10,0.4224,0.6666666666666666
0,1,1,11,0.4092,0.6666666666666666
0,1,1,12,0.3904,0.6666666666666666
0,1,1,13,0.3752,0.6666666666666666
0,1,1,14,0.3616,0.6666666666666666
0,1,1,15,0.3796,0.6666666666666666
0,1,1,16,0.3724,0.6666666666666666
0,1,1,17,0.368,0.6666666666666666
0,1,1,18,0.3836,0.6666666666666666
0,1,1,19,0.3756,0.6666666666666666
0,1,1,20,0.3672,0.6666666666666666
0,1,1,21,0.3652,0.6666666666666666
0,1,1,22,0.366,0.6666666666666666
0,1,1,23,0.364,0.6666666666666666
0,1,1,24,0.3736,0.6666666666666666
0,1,1,25,0.3852,0.6666666666666666
0,1,1,26,0.38,0.6666666666666666
0,1,1,27,0.3596,0.6666666666666666
0,1,1,28,0.3652,0.6666666666666666
0,1,1,29,0.3652,0.6666666666666666
0,1,1,30,0.3564,0.6666666666666666
0,1,1,31,0.3676,0.6666666666666666
0,1,1,32,0.3644,0.6666666666666666
0,1,1,33,0.37,0.6666666666666666
0,1,1,34,0.3492,0.6666666666666666
0,1,1,35,0.3536,0.6666666666666666
0,1,1,36,0.3656,0.6666666666666666
0,1,1,37,0.3692,0.6666666666666666
0,1,1,38,0.3836,0.6666666666666666
0,1,1,39,0.3784,0.6666666666666666
0,1,1,40,0.3736,0.6666666666666666
0,1,1,41,0.3756,0.6666666666666666
0,1,1,42,0.3756,0.6666666666666666
0,1,1,43,0.3724,0.6666666666666666
0,1,1,44,0.3724,0.6666666666666666
0,1,1,45,0.366,0.6666666666666666
0,1,1,46,0.3544,0.6666666666666666
0,1,1,47,0.3652,0.6666666666666666
0,1,1,48,0.3544,0.6666666666666666
0,1,1,49,0.354,0.6666666666666666
0,1,1,50,0.348,0.6666666666666666
0,1,1,51,0.3624,0.6666666666666666
0,1,1,52,0.3688,0.6666666666666666
0,1,1,53,0.3648,0.6666666666666666
0,1,1,54,0.3536,0.6666666666666666
0,1,1,55,0.3428,0.6666666666666666
0,1,1,56,0.3464,0.6666666666666666
0,1,1,57,0.3468,0.6666666666666666
0,1,1,58,0.3476,0.6666666666666666
0,1,1,59,0.3492,0.6666666666666666
0,1,1,60,0.3656,0.6666666666666666
0,1,1,61,0.3652,0.6666666666666666
0,1,1,62,0.3592,0.6666666666666666
0,1,1,63,0.3604,0.6666666666666666
0,1,1,64,0.36,0.6666666666666666
0,1,1,65,0.3624,0.6666666666666666
0,1,1,66,0.362,0.6666666666666666
0,1,1,67,0.3544,0.6666666666666666
0,1,1,68,0.364,0.6666666666666666
0,1,1,69,0.368,0.6666666666666666
0,1,1,70,0.3644,0.6666666666666666
0,1,1,71,0.366,0.6666666666666666
0,1,1,72,0.3492,0.6666666666666666
0,1,1,73,0.3624,0.6666666666666666
0,1,1,74,0.372,0.6666666666666666
0,1,1,75,0.3712,0.6666666666666666
0,1,1,76,0.364,0.6666666666666666
0,1,1,77,0.3568,0.6666666666666666
0,1,1,78,0.3564,0.6666666666666666
0,1,1,79,0.3572,0.6666666666666666
0,1,1,80,0.3472,0.6666666666666666
0,1,1,81,0.3328,0.6666666666666666
0,1,1,82,0.3276,0.6666666666666666
0,1,1,83,0.3352,0.6666666666666666
0,1,1,84,0.3484,0.6666666666666666
0,1,1,85,0.3636,0.6666666666666666
0,1,1,86,0.3572,0.6666666666666666
0,1,1,87,0.3636,0.6666666666666666
0,1,1,88,0.3548,0.6666666666666666
0,1,1,89,0.3568,0.6666666666666666
0,1,1,90,0.3596,0.6666666666666666
0,1,1,91,0.3708,0.6666666666666666
0,1,1,92,0.3728,0.6666666666666666
0,1,1,93,0.384,0.6666666666666666
0,1,1,94,0.3552,0.6666666666666666
0,1,1,95,0.362,0.6666666666666666
0,1,1,96,0.3536,0.6666666666666666
0,1,1,97,0.3464,0.6666666666666666
0,1,1,98,0.3376,0.6666666666666666
0,1,1,99,0.338,0.6666666666666666
0,1,1,100,0.3328,0.6666666666666666
0,1,1,0,1,0.7777777777777777
0,1,1,1,0.7188,0.7777777777777777
0,1,1,2,0.5916,0.7777777777777777
0,1,1,3,0.5212,0.7777777777777777
0,1,1,4,0.4772,0.7777777777777777
0,1,1,5,0.444,0.7777777777777777
0,1,1,6,0.428,0.7777777777777777
0,1,1,7,0.4196,0.7777777777777777
0,1,1,8,0.4024,0.7777777777777777
0,1,1,9,0.3964,0.7777777777777777
0,1,1,10,0.3768,0.7777777777777777
0,1,1,11,0.3788,0.7777777777777777
0,1,1,12,0.3728,0.7777777777777777
0,1,1,13,0.374,0.7777777777777777
0,1,1,14,0.3772,0.7777777777777777
0,1,1,15,0.3832,0.7777777777777777
0,1,1,16,0.3588,0.7777777777777777
0,1,1,17,0.348,0.7777777777777777
0,1,1,18,0.3612,0.7777777777777777
0,1,1,19,0.358,0.7777777777777777
0,1,1,20,0.3572,0.7777777777777777
0,1,1,21,0.3448,0.7777777777777777
0,1,1,22,0.3428,0.7777777777777777
0,1,1,23,0.3428,0.7777777777777777
0,1,1,24,0.3464,0.7777777777777777
0,1,1,25,0.3548,0.7777777777777777
0,1,1,26,0.354,0.7777777777777777
0,1,1,27,0.3608,0.7777777777777777
0,1,1,28,0.3688,0.7777777777777777
0,1,1,29,0.3712,0.7777777777777777
0,1,1,30,0.374,0.7777777777777777
0,1,1,31,0.366,0.7777777777777777
0,1,1,32,0.3568,0.7777777777777777
0,1,1,33,0.348,0.7777777777777777
0,1,1,34,0.3584,0.7777777777777777
0,1,1,35,0.3744,0.7777777777777777
0,1,1,36,0.3676,0.7777777777777777
0,1,1,37,0.3652,0.7777777777777777
0,1,1,38,0.3772,0.7777777777777777
0,1,1,39,0.3756,0.7777777777777777
0,1,1,40,0.3676,0.7777777777777777
0,1,1,41,0.3668,0.7777777777777777
0,1,1,42,0.3628,0.7777777777777777
0,1,1,43,0.3544,0.7777777777777777
0,1,1,44,0.36,0.7777777777777777
0,1,1,45,0.3644,0.7777777777777777
0,1,1,46,0.3544,0.7777777777777777
0,1,1,47,0.3576,0.7777777777777777
0,1,1,48,0.3608,0.7777777777777777
0,1,1,49,0.3536,0.7777777777777777
0,1,1,50,0.3592,0.7777777777777777
0,1,1,51,0.3516,0.7777777777777777
0,1,1,52,0.3392,0.7777777777777777
0,1,1,53,0.3488,0.7777777777777777
0,1,1,54,0.3548,0.7777777777777777
0,1,1,55,0.3588,0.7777777777777777
0,1,1,56,0.3664,0.7777777777777777
0,1,1,57,0.3656,0.7777777777777777
0,1,1,58,0.3712,0.7777777777777777
0,1,1,59,0.364,0.7777777777777777
0,1,1,60,0.3612,0.7777777777777777
0,1,1,61,0.3624,0.7777777777777777
0,1,1,62,0.3512,0.7777777777777777
0,1,1,63,0.3556,0.7777777777777777
0,1,1,64,0.3556,0.7777777777777777
0,1,1,65,0.3724,0.7777777777777777
0,1,1,66,0.3752,0.7777777777777777
0,1,1,67,0.378,0.7777777777777777
0,1,1,68,0.372,0.7777777777777777
0,1,1,69,0.3672,0.7777777777777777
0,1,1,70,0.3772,0.7777777777777777
0,1,1,71,0.376,0.7777777777777777
0,1,1,72,0.3852,0.7777777777777777
0,1,1,73,0.3872,0.7777777777777777
0,1,1,74,0.3832,0.7777777777777777
0,1,1,75,0.3796,0.7777777777777777
0,1,1,76,0.3888,0.7777777777777777
0,1,1,77,0.3912,0.7777777777777777
0,1,1,78,0.378,0.7777777777777777
0,1,1,79,0.3776,0.7777777777777777
0,1,1,80,0.3844,0.7777777777777777
0,1,1,81,0.3928,0.7777777777777777
0,1,1,82,0.3764,0.7777777777777777
0,1,1,83,0.3724,0.7777777777777777
0,1,1,84,0.3688,0.7777777777777777
0,1,1,85,0.3708,0.7777777777777777
0,1,1,86,0.3696,0.7777777777777777
0,1,1,87,0.3672,0.7777777777777777
0,1,1,88,0.3652,0.7777777777777777
0,1,1,89,0.366,0.7777777777777777
0,1,1,90,0.3576,0.7777777777777777
0,1,1,91,0.356,0.7777777777777777
0,1,1,92,0.3588,0.7777777777777777
0,1,1,93,0.35,0.7777777777777777
0,1,1,94,0.3516,0.7777777777777777
0,1,1,95,0.3632,0.7777777777777777
0,1,1,96,0.3636,0.7777777777777777
0,1,1,97,0.3656,0.7777777777777777
0,1,1,98,0.3636,0.7777777777777777
0,1,1,99,0.3572,0.7777777777777777
0,1,1,100,0.3608,0.7777777777777777
0,1,1,0,1,0.8888888888888888
0,1,1,1,0.7084,0.8888888888888888
0,1,1,2,0.5944,0.8888888888888888
0,1,1,3,0.5344,0.8888888888888888
0,1,1,4,0.4848,0.8888888888888888
0,1,1,5,0.448,0.8888888888888888
0,1,1,6,0.4292,0.8888888888888888
0,1,1,7,0.4116,0.8888888888888888
0,1,1,8,0.3952,0.8888888888888888
0,1,1,9,0.3956,0.8888888888888888
0,1,1,10,0.3976,0.8888888888888888
0,1,1,11,0.3996,0.8888888888888888
0,1,1,12,0.4016,0.8888888888888888
0,1,1,13,0.4096,0.8888888888888888
0,1,1,14,0.3976,0.8888888888888888
0,1,1,15,0.3904,0.8888888888888888
0,1,1,16,0.382,0.8888888888888888
0,1,1,17,0.378,0.8888888888888888
0,1,1,18,0.3808,0.8888888888888888
0,1,1,19,0.3656,0.8888888888888888
0,1,1,20,0.3696,0.8888888888888888
0,1,1,21,0.3688,0.8888888888888888
0,1,1,22,0.3776,0.8888888888888888
0,1,1,23,0.372,0.8888888888888888
0,1,1,24,0.368,0.8888888888888888
0,1,1,25,0.386,0.8888888888888888
0,1,1,26,0.3636,0.8888888888888888
0,1,1,27,0.352,0.8888888888888888
0,1,1,28,0.3616,0.8888888888888888
0,1,1,29,0.3656,0.8888888888888888
0,1,1,30,0.3596,0.8888888888888888
0,1,1,31,0.3672,0.8888888888888888
0,1,1,32,0.3748,0.8888888888888888
0,1,1,33,0.3824,0.8888888888888888
0,1,1,34,0.3868,0.8888888888888888
0,1,1,35,0.382,0.8888888888888888
0,1,1,36,0.3796,0.8888888888888888
0,1,1,37,0.37,0.8888888888888888
0,1,1,38,0.3668,0.8888888888888888
0,1,1,39,0.3696,0.8888888888888888
0,1,1,40,0.3684,0.8888888888888888
0,1,1,41,0.3584,0.8888888888888888
0,1,1,42,0.346,0.8888888888888888
0,1,1,43,0.3436,0.8888888888888888
0,1,1,44,0.3532,0.8888888888888888
0,1,1,45,0.3576,0.8888888888888888
0,1,1,46,0.3764,0.8888888888888888
0,1,1,47,0.3556,0.8888888888888888
0,1,1,48,0.3524,0.8888888888888888
0,1,1,49,0.358,0.8888888888888888
0,1,1,50,0.3516,0.8888888888888888
0,1,1,51,0.352,0.8888888888888888
0,1,1,52,0.3472,0.8888888888888888
0,1,1,53,0.3344,0.8888888888888888
0,1,1,54,0.332,0.8888888888888888
0,1,1,55,0.3484,0.8888888888888888
0,1,1,56,0.3484,0.8888888888888888
0,1,1,57,0.364,0.8888888888888888
0,1,1,58,0.3668,0.8888888888888888
0,1,1,59,0.3716,0.8888888888888888
0,1,1,60,0.3808,0.8888888888888888
0,1,1,61,0.3712,0.8888888888888888
0,1,1,62,0.3772,0.8888888888888888
0,1,1,63,0.3816,0.8888888888888888
0,1,1,64,0.3932,0.8888888888888888
0,1,1,65,0.38,0.8888888888888888
0,1,1,66,0.3728,0.8888888888888888
0,1,1,67,0.3708,0.8888888888888888
0,1,1,68,0.3664,0.8888888888888888
0,1,1,69,0.37,0.8888888888888888
0,1,1,70,0.3784,0.8888888888888888
0,1,1,71,0.3708,0.8888888888888888
0,1,1,72,0.3728,0.8888888888888888
0,1,1,73,0.382,0.8888888888888888
0,1,1,74,0.388,0.8888888888888888
0,1,1,75,0.384,0.8888888888888888
0,1,1,76,0.3908,0.8888888888888888
0,1,1,77,0.376,0.8888888888888888
0,1,1,78,0.3676,0.8888888888888888
0,1,1,79,0.3576,0.8888888888888888
0,1,1,80,0.3884,0.8888888888888888
0,1,1,81,0.3812,0.8888888888888888
0,1,1,82,0.384,0.8888888888888888
0,1,1,83,0.3792,0.8888888888888888
0,1,1,84,0.3732,0.8888888888888888
0,1,1,85,0.3632,0.8888888888888888
0,1,1,86,0.3656,0.8888888888888888
0,1,1,87,0.36,0.8888888888888888
0,1,1,88,0.3628,0.8888888888888888
0,1,1,89,0.3692,0.8888888888888888
0,1,1,90,0.3608,0.8888888888888888
0,1,1,91,0.37,0.8888888888888888
0,1,1,92,0.3728,0.8888888888888888
0,1,1,93,0.3696,0.8888888888888888
0,1,1,94,0.3692,0.8888888888888888
0,1,1,95,0.3668,0.8888888888888888
0,1,1,96,0.3612,0.8888888888888888
0,1,1,97,0.3608,0.8888888888888888
0,1,1,98,0.3572,0.8888888888888888
0,1,1,99,0.3668,0.8888888888888888
0,1,1,100,0.3676,0.8888888888888888
0,1,1,0,1,1.0
0,1,1,1,0.7116,1.0
0,1,1,2,0.5876,1.0
0,1,1,3,0.5448,1.0
0,1,1,4,0.5004,1.0
0,1,1,5,0.4644,1.0
0,1,1,6,0.4496,1.0
0,1,1,7,0.4436,1.0
0,1,1,8,0.4304,1.0
0,1,1,9,0.4336,1.0
0,1,1,10,0.4148,1.0
0,1,1,11,0.3984,1.0
0,1,1,12,0.4088,1.0
0,1,1,13,0.3972,1.0
0,1,1,14,0.3896,1.0
0,1,1,15,0.3884,1.0
0,1,1,16,0.3776,1.0
0,1,1,17,0.3752,1.0
0,1,1,18,0.376,1.0
0,1,1,19,0.364,1.0
0,1,1,20,0.3664,1.0
0,1,1,21,0.3688,1.0
0,1,1,22,0.366,1.0
0,1,1,23,0.3768,1.0
0,1,1,24,0.3884,1.0
0,1,1,25,0.3916,1.0
0,1,1,26,0.3904,1.0
0,1,1,27,0.3944,1.0
0,1,1,28,0.3992,1.0
0,1,1,29,0.3948,1.0
0,1,1,30,0.392,1.0
0,1,1,31,0.3932,1.0
0,1,1,32,0.3728,1.0
0,1,1,33,0.366,1.0
0,1,1,34,0.3704,1.0
0,1,1,35,0.3636,1.0
0,1,1,36,0.3708,1.0
0,1,1,37,0.3924,1.0
0,1,1,38,0.3772,1.0
0,1,1,39,0.3788,1.0
0,1,1,40,0.3756,1.0
0,1,1,41,0.3732,1.0
0,1,1,42,0.3444,1.0
0,1,1,43,0.3512,1.0
0,1,1,44,0.3596,1.0
0,1,1,45,0.364,1.0
0,1,1,46,0.3772,1.0
0,1,1,47,0.3988,1.0
0,1,1,48,0.394,1.0
0,1,1,49,0.3996,1.0
0,1,1,50,0.4092,1.0
0,1,1,51,0.3792,1.0
0,1,1,52,0.372,1.0
0,1,1,53,0.3836,1.0
0,1,1,54,0.3816,1.0
0,1,1,55,0.368,1.0
0,1,1,56,0.366,1.0
0,1,1,57,0.3804,1.0
0,1,1,58,0.3828,1.0
0,1,1,59,0.3788,1.0
0,1,1,60,0.3744,1.0
0,1,1,61,0.3696,1.0
0,1,1,62,0.3664,1.0
0,1,1,63,0.3612,1.0
0,1,1,64,0.352,1.0
0,1,1,65,0.3592,1.0
0,1,1,66,0.3672,1.0
0,1,1,67,0.3544,1.0
0,1,1,68,0.3632,1.0
0,1,1,69,0.3716,1.0
0,1,1,70,0.3692,1.0
0,1,1,71,0.3752,1.0
0,1,1,72,0.3656,1.0
0,1,1,73,0.3584,1.0
0,1,1,74,0.3616,1.0
0,1,1,75,0.3596,1.0
0,1,1,76,0.3648,1.0
0,1,1,77,0.3728,1.0
0,1,1,78,0.3636,1.0
0,1,1,79,0.3596,1.0
0,1,1,80,0.3676,1.0
0,1,1,81,0.3864,1.0
0,1,1,82,0.3864,1.0
0,1,1,83,0.3876,1.0
0,1,1,84,0.4084,1.0
0,1,1,85,0.4092,1.0
0,1,1,86,0.412,1.0
0,1,1,87,0.414,1.0
0,1,1,88,0.3996,1.0
0,1,1,89,0.4008,1.0
0,1,1,90,0.4044,1.0
0,1,1,91,0.3976,1.0
0,1,1,92,0.3988,1.0
0,1,1,93,0.3848,1.0
0,1,1,94,0.3728,1.0
0,1,1,95,0.3796,1.0
0,1,1,96,0.3812,1.0
